 0 1 2 3 4 5 6 7 8 9
1159799684 77609.0 17632.0 3752.0 790.0 172.0 34.0 7.0 3.0 1.0 
1159801322 77652.0 17569.0 3727.0 817.0 196.0 37.0 2.0   
1159802961 77565.0 17702.0 3764.0 769.0 177.0 23.0    
1159804599 77945.0 17467.0 3619.0 750.0 186.0 29.0 4.0   
1159806237 77986.0 17517.0 3529.0 720.0 213.0 24.0 11.0   
1159807876 77885.0 17433.0 3577.0 864.0 148.0 68.0 23.0 2.0  
1159809514 77497.0 17631.0 3927.0 749.0 160.0 30.0 6.0   
1159811153 77869.0 17593.0 3583.0 734.0 168.0 50.0 3.0   
1159812791 77885.0 17413.0 3672.0 793.0 185.0 47.0 5.0   
1159814429 77816.0 17549.0 3698.0 699.0 181.0 51.0 6.0   
1159816068 77786.0 17410.0 3803.0 783.0 186.0 28.0 4.0   
1159817706 77523.0 17764.0 3765.0 741.0 163.0 43.0 1.0   
1159819345 77681.0 17668.0 3702.0 723.0 183.0 38.0 5.0   
1159820983 77682.0 17654.0 3658.0 811.0 160.0 31.0 4.0   
1159822621 77770.0 17625.0 3629.0 795.0 147.0 32.0 2.0   
1159824260 77601.0 17610.0 3754.0 815.0 174.0 40.0 6.0   
1159825898 77639.0 17671.0 3696.0 776.0 176.0 39.0 3.0   
1159827537 77930.0 17296.0 3706.0 816.0 200.0 48.0 3.0 1.0  
1159829175 77908.0 17283.0 3770.0 824.0 182.0 23.0 10.0   
1159830813 77766.0 17403.0 3746.0 835.0 192.0 52.0 6.0   
1159832452 77534.0 17617.0 3952.0 720.0 144.0 28.0 5.0   
1159834090 77533.0 17690.0 3785.0 742.0 211.0 36.0 3.0   
1159835729 77427.0 17754.0 3809.0 768.0 198.0 39.0 5.0   
1159837367 77379.0 17697.0 3823.0 841.0 210.0 47.0 3.0   
1159839005 77504.0 17715.0 3803.0 762.0 182.0 31.0 3.0   
1159840644 77625.0 17618.0 3739.0 775.0 184.0 54.0 5.0   
1159842282 77684.0 17499.0 3747.0 822.0 186.0 60.0 2.0   
1159843921 78104.0 17428.0 3413.0 826.0 173.0 42.0 13.0 1.0  
1159845559 78318.0 17164.0 3524.0 767.0 170.0 54.0 3.0   
1159847197 77737.0 17536.0 3771.0 753.0 175.0 27.0 1.0   
1159848836 77734.0 17564.0 3753.0 721.0 192.0 28.0 8.0   
1159850474 77849.0 17338.0 3769.0 830.0 168.0 30.0 16.0   
1159852113 77473.0 17722.0 3824.0 808.0 147.0 18.0 8.0   
1159853751 77798.0 17311.0 3932.0 789.0 133.0 36.0 1.0   
1159855389 77917.0 17416.0 3587.0 841.0 196.0 35.0 6.0 1.0 1.0 
1159857028 77811.0 17547.0 3718.0 762.0 136.0 25.0 1.0   
1159858666 77630.0 17603.0 3697.0 828.0 211.0 31.0    
1159860305 78114.0 17314.0 3647.0 754.0 148.0 20.0 3.0   
1159861943 77993.0 17347.0 3677.0 781.0 156.0 39.0 7.0   
1159863581 77529.0 17707.0 3781.0 780.0 162.0 35.0 5.0 0.0 1.0 
1159865220 77099.0 17855.0 3886.0 884.0 228.0 34.0 14.0   
1159866858 77254.0 18009.0 3817.0 710.0 165.0 33.0 10.0 2.0  
1159868497 78004.0 17308.0 3649.0 787.0 194.0 51.0 7.0   
1159870135 77613.0 17796.0 3595.0 787.0 182.0 27.0    
1159871773 78010.0 17401.0 3555.0 768.0 235.0 30.0 1.0   
1159873412 77746.0 17710.0 3624.0 717.0 171.0 30.0 1.0 1.0  
1159875050 77598.0 17653.0 3760.0 770.0 186.0 32.0 1.0   
1159876689 77859.0 17407.0 3736.0 816.0 164.0 16.0 1.0 1.0  
1159878327 78159.0 17251.0 3704.0 731.0 128.0 27.0    
1159879965 77648.0 17645.0 3688.0 782.0 202.0 34.0 1.0   
1159881604 77915.0 17448.0 3646.0 767.0 164.0 46.0 13.0 1.0  
1159883242 77641.0 17566.0 3797.0 773.0 182.0 40.0 1.0   
1159884881 77925.0 17337.0 3624.0 802.0 230.0 66.0 13.0 3.0  
1159886519 77708.0 17557.0 3700.0 823.0 192.0 18.0 2.0   
1159888157 77886.0 17519.0 3648.0 774.0 132.0 31.0 10.0   
1159889796 77866.0 17650.0 3548.0 710.0 179.0 40.0 7.0   
1159891434 77549.0 17660.0 3784.0 787.0 171.0 33.0 14.0 2.0  
1159893073 78083.0 17414.0 3538.0 734.0 194.0 32.0 5.0   
1159894711 77305.0 17812.0 3796.0 837.0 205.0 39.0 5.0 1.0  
1159896349 77943.0 17422.0 3680.0 752.0 171.0 30.0 2.0   
1159897988 78333.0 17059.0 3611.0 785.0 162.0 36.0 14.0   
1159899626 76656.0 18060.0 4172.0 882.0 177.0 33.0 19.0 1.0  
1159901265 77491.0 17559.0 3775.0 867.0 229.0 59.0 20.0   
1159902903 77561.0 17630.0 3796.0 832.0 149.0 31.0 1.0   
1159904541 77777.0 17560.0 3688.0 784.0 152.0 31.0 8.0   
1159906180 77600.0 17696.0 3768.0 760.0 148.0 25.0 3.0   
1159907818 76755.0 18125.0 4086.0 789.0 215.0 28.0 2.0   
1159909457 77734.0 17439.0 3828.0 794.0 170.0 29.0 3.0 3.0  
1159911095 78004.0 17419.0 3594.0 761.0 186.0 31.0 5.0   
1159912733 77979.0 17311.0 3740.0 781.0 155.0 33.0 1.0   
1159914372 77984.0 17598.0 3488.0 723.0 150.0 48.0 8.0 1.0  
1159916010 77768.0 17481.0 3641.0 849.0 215.0 43.0 3.0   
1159917649 78371.0 17192.0 3558.0 669.0 170.0 35.0 4.0 1.0  
1159919287 77493.0 17882.0 3673.0 760.0 174.0 16.0 2.0   
1159920925 77760.0 17507.0 3726.0 824.0 154.0 25.0 4.0   
1159922564 78122.0 17416.0 3541.0 755.0 139.0 21.0 6.0   
1159924202 78026.0 17479.0 3526.0 792.0 147.0 25.0 4.0 1.0  
1159925841 77948.0 17436.0 3608.0 778.0 181.0 37.0 12.0   
1159927479 77966.0 17546.0 3559.0 723.0 170.0 34.0 2.0   
1159929117 78272.0 17140.0 3539.0 785.0 198.0 57.0 9.0   
1159930756 77682.0 17694.0 3645.0 756.0 176.0 35.0 11.0 1.0  
1159932394 77705.0 17541.0 3757.0 761.0 192.0 36.0 8.0   
1159934033 77486.0 17808.0 3761.0 757.0 163.0 23.0 2.0   
1159935671 77078.0 17889.0 3984.0 815.0 183.0 33.0 18.0   
1159937309 77441.0 17764.0 3817.0 748.0 191.0 39.0    
1159938948 77824.0 17579.0 3653.0 746.0 154.0 36.0 8.0   
1159940586 78125.0 17391.0 3536.0 751.0 166.0 31.0    
1159942225 78034.0 17375.0 3595.0 853.0 112.0 30.0 1.0   
1159943863 78176.0 17161.0 3674.0 781.0 183.0 22.0 3.0   
1159945501 78103.0 17341.0 3607.0 736.0 176.0 30.0 7.0   
