 0 1 2 3 4 5 6 7 8 9
1176901036 77901.0 17349.0 3770.0 774.0 172.0 29.0 5.0   
1176902675 77561.0 17619.0 3856.0 747.0 181.0 16.0 20.0   
1176904313 78173.0 17338.0 3491.0 770.0 189.0 35.0 4.0   
1176905951 77951.0 17336.0 3690.0 820.0 166.0 30.0 7.0   
1176907590 78074.0 17455.0 3530.0 750.0 145.0 36.0 10.0   
1176909228          
1176910428 78028.0 17201.0 3819.0 760.0 149.0 28.0 15.0   
1176912067 77557.0 17721.0 3688.0 797.0 176.0 49.0 11.0 1.0  
1176913705 77534.0 17507.0 3917.0 777.0 224.0 36.0 3.0 2.0  
1176915344 77716.0 17571.0 3721.0 794.0 155.0 40.0 1.0 2.0  
1176916982 77787.0 17659.0 3584.0 746.0 177.0 42.0 5.0   
1176918620 78062.0 17326.0 3653.0 732.0 191.0 32.0 3.0 1.0  
1176920259 77990.0 17293.0 3632.0 816.0 216.0 47.0 5.0 1.0  
1176921897 78106.0 17186.0 3622.0 817.0 222.0 38.0 4.0 5.0  
1176923536 78411.0 17132.0 3514.0 771.0 139.0 27.0 6.0   
1176925174 77824.0 17481.0 3718.0 806.0 144.0 20.0 6.0 1.0  
1176926812 77376.0 17768.0 3748.0 847.0 204.0 46.0 11.0   
1176928451 77999.0 17350.0 3700.0 761.0 140.0 49.0 1.0   
1176930089 73247.0 19946.0 5193.0 1249.0 283.0 64.0 7.0 9.0 2.0 
1176931728 77764.0 17636.0 3573.0 827.0 176.0 20.0 4.0   
1176933366 77826.0 17410.0 3748.0 790.0 185.0 33.0 8.0   
1176935004 78086.0 17138.0 3674.0 853.0 194.0 49.0 6.0   
1176936643 77782.0 17456.0 3634.0 816.0 238.0 68.0 6.0   
1176938281 77921.0 17497.0 3756.0 663.0 131.0 27.0 5.0   
1176939920 78019.0 17550.0 3502.0 748.0 165.0 16.0    
1176941558 77934.0 17482.0 3604.0 748.0 174.0 53.0 5.0   
1176943196 78034.0 17389.0 3531.0 791.0 196.0 53.0 6.0   
1176944835 77980.0 17327.0 3718.0 782.0 160.0 26.0 2.0 4.0 1.0 
1176946473 77952.0 17511.0 3637.0 740.0 137.0 23.0    
1176948112 78028.0 17463.0 3570.0 720.0 175.0 41.0 3.0   
1176949750 77618.0 17715.0 3732.0 768.0 141.0 20.0 6.0   
1176951388 77832.0 17518.0 3697.0 704.0 195.0 52.0 2.0   
1176953027 78017.0 17459.0 3493.0 782.0 207.0 37.0 4.0 1.0  
1176954665 77500.0 17855.0 3671.0 770.0 149.0 48.0 6.0 1.0  
1176956304 77808.0 17710.0 3574.0 683.0 188.0 32.0 5.0   
1176957942 77824.0 17601.0 3516.0 794.0 209.0 50.0 4.0 2.0  
1176959580 77694.0 17627.0 3714.0 761.0 179.0 23.0 2.0   
1176961219 77821.0 17526.0 3697.0 785.0 138.0 24.0 7.0 2.0  
1176962857 77629.0 17504.0 3878.0 818.0 133.0 33.0 5.0   
1176964496 77922.0 17524.0 3625.0 734.0 179.0 15.0 1.0   
1176966134 78355.0 17268.0 3484.0 703.0 162.0 27.0 1.0   
1176967772 77906.0 17425.0 3619.0 814.0 185.0 42.0 8.0 1.0  
1176969411 77638.0 17599.0 3767.0 732.0 220.0 43.0 1.0   
1176971049 78188.0 17351.0 3504.0 752.0 153.0 44.0 6.0 2.0  
1176972688 77697.0 17660.0 3657.0 775.0 165.0 44.0 2.0   
1176974326 77997.0 17403.0 3680.0 737.0 146.0 35.0 2.0   
1176975964 77879.0 17350.0 3746.0 787.0 192.0 31.0 9.0 2.0 3.0 1.0
1176977603 39633.0 39009.0 14895.0 4649.0 1284.0 420.0 91.0 19.0  
1176979241 78032.0 17350.0 3625.0 791.0 175.0 27.0    
1176980880 77701.0 17655.0 3618.0 777.0 221.0 27.0 1.0   
1176982518 78263.0 17303.0 3494.0 745.0 161.0 33.0 1.0   
1176984156 77876.0 17474.0 3617.0 812.0 183.0 35.0 3.0   
1176985795 77777.0 17432.0 3809.0 777.0 160.0 40.0 5.0   
1176987433 77900.0 17542.0 3654.0 734.0 154.0 14.0 2.0   
1176989072 77490.0 17594.0 3851.0 841.0 184.0 40.0    
1176990710 78046.0 17258.0 3640.0 818.0 191.0 41.0 3.0 3.0  
1176992348 77918.0 17398.0 3687.0 766.0 195.0 35.0 1.0   
1176993987 77530.0 17769.0 3786.0 731.0 155.0 25.0 4.0   
1176995625 77715.0 17507.0 3831.0 729.0 186.0 30.0 2.0   
1176997264 78226.0 17288.0 3501.0 764.0 170.0 47.0 4.0   
1176998902 78094.0 17236.0 3664.0 792.0 177.0 34.0 3.0   
1177000540 77775.0 17584.0 3620.0 758.0 217.0 42.0 4.0   
1177002179 77972.0 17322.0 3733.0 767.0 175.0 26.0 4.0 1.0  
1177003817 78043.0 17343.0 3625.0 756.0 184.0 46.0 3.0   
1177005456 77770.0 17462.0 3786.0 757.0 182.0 30.0 13.0   
1177007094 77490.0 17678.0 3838.0 794.0 179.0 18.0 3.0   
1177008732          
1177009932 77895.0 17382.0 3577.0 874.0 209.0 57.0 6.0   
1177011571 77816.0 17562.0 3661.0 755.0 166.0 34.0 6.0   
1177013209 76426.0 18237.0 4057.0 970.0 254.0 44.0 12.0   
1177014848 77304.0 17790.0 3814.0 853.0 188.0 48.0 3.0   
1177016486 77737.0 17571.0 3713.0 780.0 157.0 31.0 11.0   
1177018124 77680.0 17512.0 3838.0 764.0 188.0 17.0 1.0   
1177019763 77760.0 17729.0 3580.0 740.0 171.0 17.0 3.0   
1177021401 78060.0 17466.0 3551.0 738.0 150.0 34.0 1.0   
1177023040 77727.0 17417.0 3715.0 892.0 182.0 50.0 15.0 2.0  
1177024678 77889.0 17391.0 3661.0 828.0 199.0 29.0 3.0   
1177026316 77582.0 17550.0 3845.0 771.0 209.0 40.0 3.0   
1177027955 77800.0 17432.0 3776.0 778.0 180.0 28.0 6.0   
1177029593 78091.0 17275.0 3641.0 767.0 188.0 35.0 2.0 1.0  
1177031232 78185.0 17199.0 3620.0 758.0 156.0 54.0 17.0 6.0 4.0 1.0
1177032870 78093.0 17295.0 3653.0 744.0 175.0 39.0 1.0   
1177034508 78023.0 17597.0 3494.0 711.0 144.0 29.0 2.0   
1177036147 77773.0 17610.0 3586.0 803.0 171.0 51.0 6.0   
1177037785 77783.0 17306.0 3753.0 914.0 199.0 36.0 7.0 1.0 0.0 1.0
1177039424 77644.0 17576.0 3713.0 864.0 171.0 26.0 5.0 1.0  
1177041062 77731.0 17409.0 3737.0 783.0 267.0 61.0 9.0 3.0  
1177042700 77786.0 17545.0 3718.0 701.0 195.0 52.0 2.0 1.0  
1177044339 78008.0 17383.0 3610.0 769.0 186.0 35.0 8.0 1.0  
1177045977 77842.0 17640.0 3591.0 722.0 176.0 29.0    
1177047616 77949.0 17370.0 3661.0 826.0 166.0 18.0 9.0 1.0  
1177049254 77885.0 17649.0 3567.0 712.0 151.0 35.0 1.0   
1177050892 77638.0 17730.0 3636.0 788.0 175.0 33.0    
1177052531 77547.0 17752.0 3653.0 813.0 171.0 54.0 10.0   
1177054169 77658.0 17642.0 3684.0 809.0 167.0 35.0 5.0   
