 0 1 2 3 4 5
1144184271 0 0 0 0 1 0
1144185909 0 0 0 0 0 0
1144187547 1 0 0 0 2 0
1144189186 0 1 0 0 0 0
1144190824 0 0 0 0 0 0
1144192463 0 0 0 0 0 0
1144194101 0 0 0 0 0 0
1144195739 0 0 0 0 0 0
1144197378 0 0 0 0 0 0
1144199016 0 0 0 0 0 0
1144200655 1 0 0 0 1 0
1144202293 0 0 0 0 0 0
1144203931 0 0 0 0 2 0
1144205570 0 0 0 0 1 0
1144207208 0 0 0 0 0 0
1144208847 0 0 0 0 1 0
1144210485 0 0 0 0 0 0
1144212123 1 0 0 0 1 0
1144213762 0 0 0 0 0 0
1144215400 0 0 0 0 1 0
1144217039 0 0 0 0 0 0
1144218677 0 0 0 0 2 0
1144220315 0 0 0 0 0 1
1144221954 0 0 0 0 1 0
1144223592 0 0 0 0 0 0
1144225231 0 0 0 0 0 0
1144226869 0 0 0 0 0 0
1144228507 0 0 0 0 0 0
1144230146 0 0 0 0 1 0
1144231784 0 0 0 0 0 0
1144233423 0 0 0 0 1 0
1144235061 0 0 1 0 0 0
1144236699 0 0 0 0 0 0
1144238338 0 0 0 0 0 0
1144239976 0 0 0 0 1 0
1144241615 0 0 0 0 0 0
1144243253 0 0 0 0 0 0
1144244891 0 0 0 0 0 0
1144246530 0 0 0 0 0 0
1144248168 0 0 0 0 0 0
1144249807 0 0 0 0 1 0
1144251445 0 0 0 0 1 0
1144253083 0 0 0 0 0 0
1144254722 1 0 0 0 1 0
1144256360 0 0 0 0 0 0
1144257999 0 0 0 0 0 0
1144260837 0 0 0 0 0 0
1144262475 0 0 0 0 2 0
1144264114 0 0 0 0 0 0
1144265752 0 0 0 0 1 0
1144267390 0 0 0 0 1 0
1144269029 0 0 0 0 2 0
1144270667 0 0 0 0 0 0
1144272306 0 0 0 0 0 0
1144273944 0 0 0 0 0 0
1144275582 1 0 0 0 0 0
1144277221 0 0 0 0 0 1
1144278859 0 0 0 0 0 0
1144280498 1 0 0 0 0 1
1144282136 0 0 0 0 1 0
1144283774 0 0 0 0 0 0
1144285413 0 0 0 0 0 0
1144287051 0 0 0 0 0 0
1144288690 0 0 0 0 0 0
1144290328 0 0 0 0 0 0
1144291966 1 0 0 0 0 0
1144293605 0 0 0 0 0 0
1144295243 0 0 0 0 0 0
1144296882 0 0 0 0 0 0
1144298520 1 0 1 0 1 0
1144300158 0 0 0 0 0 0
1144301797 0 0 0 0 0 0
1144303435 0 0 0 0 0 0
1144305074 0 0 0 0 0 0
1144306712 0 0 0 0 0 0
1144308350 0 0 0 0 0 1
1144309989 0 0 0 0 0 0
1144311627 0 0 0 0 0 0
1144313266 0 0 0 0 0 0
1144314904 0 0 0 0 0 0
1144316542 1 0 1 0 1 0
1144318181 0 0 0 0 0 0
1144319819 0 0 0 0 1 0
1144321458 0 0 0 0 0 0
1144323096 0 0 0 0 0 1
1144324734 0 0 0 0 0 0
1144326373 0 0 0 0 0 1
1144328011 0 0 0 0 0 0
1144329650 0 0 0 0 0 0
1144331288 0 0 0 0 0 0
1144332926 0 0 0 0 0 0
1144334565 0 0 0 0 1 0
1144336203 0 0 0 0 0 0
1144337842 0 0 0 0 2 0
1144339480 0 0 0 0 0 0
1144341118 0 0 0 0 1 0
1144342757 0 0 0 0 0 0
1144344395 0 0 0 0 0 0
1144346034 0 0 0 0 0 0
1144347672 0 0 0 0 1 0
1144349310 0 0 0 0 0 0
1144350949 1 0 0 0 1 0
1144352587 0 0 0 0 0 0
1144354226 0 0 0 0 0 0
1144355864 0 0 0 0 1 0
1144357502 0 0 0 0 0 0
1144360341 0 0 0 0 0 0
1144361980 0 0 0 0 0 0
1144363618 0 0 0 0 0 0
1144365257 0 0 0 0 0 0
1144366895 0 0 0 0 0 0
1144368533 0 0 0 1 1 0
1144370172 1 0 0 0 1 0
1144371810 0 0 0 0 0 0
1144373449 0 0 0 0 0 0
1144375087 0 0 0 0 0 0
1144376725 0 0 0 0 1 0
1144378364 0 0 0 0 0 0
1144380002 0 0 0 0 1 0
1144381641 0 0 0 0 0 0
1144383279 0 0 0 0 0 0
1144384917 0 0 0 0 1 0
1144386556 0 0 0 0 0 0
1144388194 0 0 0 0 0 1
1144389833 0 0 0 0 0 0
1144391471 0 0 0 0 0 0
1144393109 0 0 0 0 0 0
1144394748 0 0 0 0 0 0
1144396386 1 0 0 0 0 0
1144398025 0 0 0 0 1 0
1144399663 0 0 0 0 1 0
1144401301 0 0 0 0 0 0
1144402940 0 0 1 0 0 0
1144404578 0 0 0 0 1 0
1144406217 0 0 0 0 1 0
1144407855 0 0 0 0 1 0
1144409493 1 0 0 0 0 0
1144411132 0 0 0 0 0 0
1144412770 0 0 0 0 0 0
1144414409 0 0 0 0 0 0
1144416047 0 0 0 0 0 0
1144417685 0 0 0 0 0 0
1144419324 0 0 0 0 0 0
1144420962 0 0 0 0 1 0
1144422601 0 0 0 0 0 0
1144424239 0 0 0 0 1 0
1144425877 0 0 0 0 0 0
1144427516 0 0 0 0 0 0
1144429154 0 0 0 0 0 0
1144430793 0 0 0 0 0 0
1144432431 0 0 0 0 1 0
1144434069 0 0 0 0 0 0
1144435708 0 0 0 0 0 0
1144437346 0 0 0 0 0 0
1144438985 0 0 0 0 1 0
1144440623 0 0 0 0 1 0
1144442261 0 0 0 0 0 0
1144443900 0 0 0 0 0 0
1144445538 0 0 0 0 0 0
1144447177 0 0 0 0 1 1
1144448815 0 0 0 0 0 0
1144450453 0 0 0 0 0 0
1144452092 0 0 0 0 0 0
1144453730 0 0 0 0 0 0
1144455369 0 0 0 0 1 0
1144457007 0 0 0 0 1 0
1144459845 0 0 0 0 0 0
1144461484 0 0 0 0 0 0
1144463122 0 0 0 0 1 0
1144464761 0 0 0 0 0 0
1144466399 0 0 0 0 0 0
1144468037 0 0 0 0 0 0
1144469676 0 0 0 0 1 0
1144471314 0 0 0 0 0 0
1144472953 0 0 0 0 1 0
1144474591 0 0 0 0 1 0
1144476229 0 0 0 0 1 0
1144477868 0 0 0 0 1 0
1144479506 0 0 0 0 0 0
1144481145 0 0 0 0 1 0
1144482783 0 0 0 0 0 0
1144484421 0 0 0 0 1 1
1144486060 0 0 0 0 0 0
1144487698 0 0 0 0 1 0
1144489337 0 0 0 0 1 0
1144490975 0 0 0 0 1 0
1144492613 0 0 0 0 0 0
1144494252 0 0 0 0 0 0
1144495890 0 0 0 0 1 0
1144497529 0 0 0 0 0 0
1144499167 1 0 0 0 1 0
1144500805 0 0 0 0 1 0
1144502444 0 0 0 0 1 0
1144504082 0 0 0 0 1 0
1144505721 0 0 0 0 0 0
1144507359 0 0 0 0 0 0
1144508997 0 0 0 0 0 0
1144510636 0 0 0 0 1 0
1144512274 0 0 0 0 1 0
1144513913 0 0 0 0 0 0
1144515551 0 0 0 0 0 0
1144517189 0 0 0 0 0 0
1144518828 1 0 0 0 1 0
1144520466 0 0 0 0 0 0
1144522105 0 0 0 0 2 0
1144523743 0 0 0 0 1 0
1144525381 0 0 0 0 0 1
1144527020 0 0 0 0 0 0
1144528658 0 0 0 0 1 0
1144530297 0 0 0 0 0 0
1144531935 0 0 0 0 0 0
1144533573 0 0 0 0 0 0
1144535212 0 0 0 0 0 0
1144536850 0 0 0 0 2 0
1144538489 0 0 0 0 1 0
1144540127 0 0 0 0 0 0
1144541765 0 0 0 0 0 0
1144543404 0 0 0 0 0 0
1144545042 0 0 0 0 0 0
1144546681 0 0 0 0 0 0
1144548319 0 0 0 0 0 0
1144549957 0 0 0 0 1 0
1144551596 0 0 0 0 1 0
1144553234 0 0 0 0 1 0
1144554873 0 0 0 0 0 0
1144556511 0 0 0 0 0 0
1144559349 0 0 0 0 0 0
1144560988 0 0 0 0 2 0
1144562626 0 0 0 0 1 1
1144564264 0 0 0 0 0 0
1144565903 0 0 0 0 1 0
1144567541 0 0 0 0 0 0
1144569180 0 0 0 0 0 0
1144570818 0 0 0 0 0 0
1144572456 0 0 0 0 1 0
1144574095 0 0 0 0 0 0
1144575733 0 0 0 0 2 0
1144577372 0 0 0 0 0 0
1144579010 0 0 0 0 0 0
1144580648 0 0 0 0 0 0
1144582287 0 0 0 0 1 0
1144583925 0 0 0 0 0 0
1144585564 0 0 0 0 2 0
1144587202 0 0 0 0 0 0
1144588840 0 0 0 0 1 0
1144590479 0 0 0 0 1 0
1144592117 0 0 0 0 1 0
1144593756 0 0 0 0 1 0
1144595394 0 0 0 0 1 0
1144597032 0 0 0 0 0 0
1144598671 0 0 0 0 1 0
1144600309 0 0 0 0 0 0
1144601948 0 0 0 0 0 0
1144603586 0 0 0 0 0 0
1144605224 0 0 0 0 1 0
1144606863 0 0 0 0 0 0
1144608501 0 0 0 0 0 0
1144610140 0 0 0 0 2 0
1144611778 0 0 0 0 1 0
1144613416 0 0 0 0 0 0
1144615055 0 0 0 0 1 0
1144616693 0 0 0 0 0 0
1144618332 0 0 0 0 0 0
1144619970 0 0 0 0 1 0
1144621608 1 0 0 0 0 0
1144623247 0 0 0 0 0 0
1144624885 0 0 0 0 2 0
1144626524 0 0 0 0 2 0
1144628162 0 0 0 1 0 0
1144629800 0 0 0 0 0 0
1144631439 0 0 0 0 1 1
1144633077 0 0 0 0 0 0
1144634716 0 0 0 0 0 0
1144636354 0 0 0 0 1 0
1144637992 0 0 0 0 1 0
1144639631 0 0 0 0 0 0
1144641269 0 0 0 0 1 0
1144642908 0 0 0 0 0 0
1144644546 0 0 0 0 0 0
1144646184 0 0 0 0 0 0
1144647823 0 0 0 0 0 0
1144649461 0 0 0 0 0 1
1144651100 0 0 0 0 0 0
1144652738 0 0 0 0 0 0
1144654376 0 0 0 0 0 0
1144656015 1 0 0 0 1 0
